0,5,count
2105,Hunter,9
2105,Prey,42
2106,Grass,25
2106,Hunter,9
2106,Prey,42
2107,Grass,25
2107,Hunter,9
2107,Prey,42
2108,Grass,25
2108,Hunter,10
2108,Prey,41
2109,Grass,25
2109,Hunter,10
2109,Prey,41
2110,Grass,25
2110,Hunter,10
2110,Prey,41
2111,Grass,25
2111,Hunter,10
2111,Prey,41
2112,Grass,25
2112,Hunter,10
2112,Prey,41
2113,Grass,25
2113,Hunter,10
2113,Prey,41
2114,Grass,25
2114,Hunter,10
2114,Prey,42
2115,Grass,25
2115,Hunter,10
2115,Prey,42
2116,Grass,25
2116,Hunter,10
2116,Prey,42
2117,Grass,24
2117,Hunter,10
2117,Prey,43
2118,Grass,23
2118,Hunter,10
2118,Prey,45
2119,Grass,23
2119,Hunter,10
2119,Prey,45
2120,Grass,23
2120,Hunter,10
2120,Prey,45
2121,Grass,23
2121,Hunter,10
2121,Prey,45
2122,Grass,23
2122,Hunter,10
2122,Prey,45
2123,Grass,23
2123,Hunter,10
2123,Prey,45
2124,Grass,23
2124,Hunter,10
2124,Prey,45
2125,Grass,23
2125,Hunter,10
2125,Prey,45
2126,Grass,23
2126,Hunter,10
2126,Prey,45
2127,Grass,23
2127,Hunter,10
2127,Prey,45
2128,Grass,23
2128,Hunter,10
2128,Prey,46
2129,Grass,23
2129,Hunter,10
2129,Prey,46
2130,Grass,23
2130,Hunter,10
2130,Prey,46
2131,Grass,23
2131,Hunter,10
2131,Prey,46
2132,Grass,23
2132,Hunter,10
2132,Prey,46
2133,Grass,23
2133,Hunter,10
2133,Prey,46
2134,Grass,23
2134,Hunter,10
2134,Prey,46
2135,Grass,23
2135,Hunter,10
2135,Prey,46
2136,Grass,23
2136,Hunter,10
2136,Prey,46
2137,Grass,23
2137,Hunter,10
2137,Prey,46
2138,Grass,23
2138,Hunter,10
2138,Prey,46
2139,Grass,23
2139,Hunter,10
2139,Prey,46
2140,Grass,23
2140,Hunter,10
2140,Prey,46
2141,Grass,23
2141,Hunter,10
2141,Prey,46
2142,Grass,22
2142,Hunter,10
2142,Prey,47
2143,Grass,22
2143,Hunter,10
2143,Prey,47
2144,Grass,22
2144,Hunter,10
2144,Prey,47
2145,Grass,22
2145,Hunter,10
2145,Prey,47
2146,Grass,22
2146,Hunter,10
2146,Prey,47
2147,Grass,22
2147,Hunter,10
2147,Prey,47
2148,Grass,22
2148,Hunter,10
2148,Prey,47
2149,Grass,22
2149,Hunter,10
2149,Prey,47
2150,Grass,22
2150,Hunter,10
2150,Prey,47
2151,Grass,22
2151,Hunter,10
2151,Prey,47
2152,Grass,22
2152,Hunter,10
2152,Prey,47
2153,Grass,22
2153,Hunter,10
2153,Prey,47
2154,Grass,22
2154,Hunter,10
2154,Prey,47
2155,Grass,22
2155,Hunter,10
2155,Prey,47
2156,Grass,22
2156,Hunter,10
2156,Prey,47
2157,Grass,22
2157,Hunter,10
2157,Prey,47
2158,Grass,21
2158,Hunter,10
2158,Prey,48
2159,Grass,21
2159,Hunter,10
2159,Prey,48
2160,Grass,21
2160,Hunter,10
2160,Prey,49
2161,Grass,21
2161,Hunter,10
2161,Prey,49
2162,Grass,21
2162,Hunter,10
2162,Prey,49
2163,Grass,21
2163,Hunter,10
2163,Prey,49
2164,Grass,21
2164,Hunter,10
2164,Prey,49
2165,Grass,21
2165,Hunter,10
2165,Prey,49
2166,Grass,21
2166,Hunter,10
2166,Prey,49
2167,Grass,21
2167,Hunter,10
2167,Prey,49
2168,Grass,21
2168,Hunter,10
2168,Prey,49
2169,Grass,21
2169,Hunter,10
2169,Prey,49
2170,Grass,21
2170,Hunter,10
2170,Prey,49
2171,Grass,21
2171,Hunter,10
2171,Prey,49
2172,Grass,21
2172,Hunter,10
2172,Prey,50
2173,Grass,21
2173,Hunter,10
2173,Prey,50
2174,Grass,21
2174,Hunter,10
2174,Prey,50
2175,Grass,21
2175,Hunter,10
2175,Prey,50
2176,Grass,21
2176,Hunter,10
2176,Prey,50
2177,Grass,21
2177,Hunter,10
2177,Prey,50
2178,Grass,21
2178,Hunter,10
2178,Prey,50
2179,Grass,21
2179,Hunter,10
2179,Prey,50
2180,Grass,21
2180,Hunter,10
2180,Prey,50
2181,Grass,21
2181,Hunter,10
2181,Prey,50
2182,Grass,21
2182,Hunter,10
2182,Prey,50
2183,Grass,21
2183,Hunter,10
2183,Prey,50
2184,Grass,21
2184,Hunter,10
2184,Prey,50
2185,Grass,21
2185,Hunter,10
2185,Prey,51
2186,Grass,21
2186,Hunter,10
2186,Prey,51
2187,Grass,21
2187,Hunter,10
2187,Prey,51
2188,Grass,21
2188,Hunter,10
2188,Prey,52
2189,Grass,21
2189,Hunter,10
2189,Prey,52
2190,Grass,21
2190,Hunter,9
2190,Prey,52
2191,Grass,21
2191,Hunter,9
2191,Prey,53
2192,Grass,21
2192,Hunter,9
2192,Prey,53
2193,Grass,21
2193,Hunter,9
2193,Prey,53
2194,Grass,21
2194,Hunter,9
2194,Prey,53
2195,Grass,21
2195,Hunter,9
2195,Prey,54
2196,Grass,21
2196,Hunter,9
2196,Prey,54
2197,Grass,21
2197,Hunter,9
2197,Prey,54
2198,Grass,21
2198,Hunter,9
2198,Prey,54
2199,Grass,21
2199,Hunter,9
2199,Prey,54
2200,Grass,21
2200,Hunter,9
2200,Prey,54
2201,Grass,21
2201,Hunter,9
2201,Prey,54
2202,Grass,21
2202,Hunter,9
2202,Prey,54
2203,Grass,21
2203,Hunter,9
2203,Prey,54
2204,Grass,21
2204,Hunter,9
2204,Prey,54
2205,Grass,21
2205,Hunter,9
2205,Prey,54
2206,Grass,21
2206,Hunter,9
2206,Prey,54
2207,Grass,21
2207,Hunter,9
2207,Prey,54
2208,Grass,21
2208,Hunter,9
2208,Prey,54
2209,Grass,21
2209,Hunter,9
2209,Prey,54
2210,Grass,21
2210,Hunter,9
2210,Prey,54
2211,Grass,21
2211,Hunter,9
2211,Prey,54
2212,Grass,21
2212,Hunter,9
2212,Prey,54
2213,Grass,21
2213,Hunter,9
2213,Prey,54
2214,Grass,21
2214,Hunter,9
2214,Prey,54
2215,Grass,21
2215,Hunter,9
2215,Prey,54
2216,Grass,21
2216,Hunter,9
2216,Prey,54
2217,Grass,21
2217,Hunter,9
2217,Prey,54
2218,Grass,21
2218,Hunter,9
2218,Prey,55
2219,Grass,21
2219,Hunter,9
2219,Prey,55
2220,Grass,21
2220,Hunter,8
2220,Prey,55
2221,Grass,21
2221,Hunter,8
2221,Prey,55
2222,Grass,21
2222,Hunter,8
2222,Prey,55
2223,Grass,21
2223,Hunter,8
2223,Prey,55
2224,Grass,21
2224,Hunter,8
2224,Prey,55
2225,Grass,21
2225,Hunter,8
2225,Prey,55
2226,Grass,21
2226,Hunter,8
2226,Prey,55
2227,Grass,21
2227,Hunter,8
2227,Prey,55
2228,Grass,21
2228,Hunter,8
2228,Prey,55
2229,Grass,21
2229,Hunter,8
2229,Prey,55
2230,Grass,21
2230,Hunter,8
2230,Prey,55
2231,Grass,21
2231,Hunter,8
2231,Prey,56
2232,Grass,21
2232,Hunter,8
2232,Prey,56
2233,Grass,21
2233,Hunter,8
2233,Prey,56
2234,Grass,21
2234,Hunter,8
2234,Prey,56
2235,Grass,21
2235,Hunter,8
2235,Prey,56
2236,Grass,21
2236,Hunter,8
2236,Prey,56
2237,Grass,21
2237,Hunter,8
2237,Prey,56
2238,Grass,21
2238,Hunter,8
2238,Prey,56
2239,Grass,21
2239,Hunter,8
2239,Prey,56
2240,Grass,21
2240,Hunter,8
2240,Prey,56
2241,Grass,21
2241,Hunter,8
2241,Prey,56
2242,Grass,21
2242,Hunter,8
2242,Prey,56
2243,Grass,21
2243,Hunter,8
2243,Prey,56
2244,Grass,21
2244,Hunter,8
2244,Prey,56
2245,Grass,21
2245,Hunter,8
2245,Prey,56
2246,Grass,21
2246,Hunter,8
2246,Prey,56
2247,Grass,21
2247,Hunter,8
2247,Prey,56
2248,Grass,21
2248,Hunter,8
2248,Prey,56
2249,Grass,21
2249,Hunter,8
2249,Prey,56
2250,Grass,21
2250,Hunter,8
2250,Prey,57
2251,Grass,21
2251,Hunter,9
2251,Prey,56
2252,Grass,21
2252,Hunter,9
2252,Prey,56
2253,Grass,21
2253,Hunter,9
2253,Prey,56
2254,Grass,21
2254,Hunter,9
2254,Prey,56
2255,Grass,21
2255,Hunter,9
2255,Prey,56
2256,Grass,21
2256,Hunter,9
2256,Prey,56
2257,Grass,21
2257,Hunter,9
2257,Prey,56
2258,Grass,21
2258,Hunter,9
2258,Prey,56
2259,Grass,21
2259,Hunter,9
2259,Prey,56
2260,Grass,21
2260,Hunter,9
2260,Prey,56
2261,Grass,21
2261,Hunter,9
2261,Prey,56
2262,Grass,21
2262,Hunter,9
2262,Prey,56
2263,Grass,20
2263,Hunter,9
2263,Prey,58
2264,Grass,20
2264,Hunter,9
2264,Prey,58
2265,Grass,20
2265,Hunter,9
2265,Prey,58
2266,Grass,20
2266,Hunter,9
2266,Prey,58
2267,Grass,20
2267,Hunter,9
2267,Prey,58
2268,Grass,20
2268,Hunter,9
2268,Prey,58
2269,Grass,20
2269,Hunter,9
2269,Prey,58
2270,Grass,20
2270,Hunter,9
2270,Prey,58
2271,Grass,20
2271,Hunter,9
2271,Prey,58
2272,Grass,20
2272,Hunter,9
2272,Prey,58
2273,Grass,20
2273,Hunter,9
2273,Prey,58
2274,Grass,20
2274,Hunter,9
2274,Prey,59
2275,Grass,20
2275,Hunter,9
2275,Prey,59
2276,Grass,20
2276,Hunter,9
2276,Prey,59
2277,Grass,20
2277,Hunter,9
2277,Prey,59
2278,Grass,20
2278,Hunter,9
2278,Prey,59
2279,Grass,20
2279,Hunter,9
2279,Prey,59
2280,Grass,20
2280,Hunter,9
2280,Prey,59
2281,Grass,20
2281,Hunter,9
2281,Prey,59
2282,Grass,20
2282,Hunter,9
2282,Prey,59
2283,Grass,20
2283,Hunter,9
2283,Prey,59
2284,Grass,20
2284,Hunter,9
2284,Prey,59
2285,Grass,20
2285,Hunter,9
2285,Prey,59
2286,Grass,20
2286,Hunter,9
2286,Prey,59
2287,Grass,20
2287,Hunter,9
2287,Prey,59
2288,Grass,20
2288,Hunter,9
2288,Prey,59
2289,Grass,20
2289,Hunter,9
2289,Prey,59
2290,Grass,20
2290,Hunter,9
2290,Prey,59
2291,Grass,20
2291,Hunter,10
2291,Prey,58
2292,Grass,20
2292,Hunter,10
2292,Prey,58
2293,Grass,20
2293,Hunter,10
2293,Prey,58
2294,Grass,20
2294,Hunter,10
2294,Prey,58
2295,Grass,20
2295,Hunter,10
2295,Prey,58
2296,Grass,20
2296,Hunter,10
2296,Prey,58
2297,Grass,20
2297,Hunter,10
2297,Prey,58
2298,Grass,20
2298,Hunter,10
2298,Prey,58
2299,Grass,20
2299,Hunter,10
2299,Prey,58
2300,Grass,20
2300,Hunter,10
2300,Prey,58
2301,Grass,20
2301,Hunter,10
2301,Prey,58
2302,Grass,20
2302,Hunter,10
2302,Prey,58
2303,Grass,20
2303,Hunter,10
2303,Prey,58
2304,Grass,20
2304,Hunter,10
2304,Prey,58
2305,Grass,20
2305,Hunter,10
2305,Prey,58
2306,Grass,20
2306,Hunter,10
2306,Prey,58
2307,Grass,20
2307,Hunter,10
2307,Prey,58
2308,Grass,20
2308,Hunter,10
2308,Prey,58
2309,Grass,20
2309,Hunter,10
2309,Prey,58
2310,Grass,20
2310,Hunter,10
2310,Prey,59
2311,Grass,20
2311,Hunter,10
2311,Prey,59
2312,Grass,20
2312,Hunter,10
2312,Prey,59
2313,Grass,20
2313,Hunter,10
2313,Prey,59
2314,Grass,20
2314,Hunter,10
2314,Prey,59
2315,Grass,20
2315,Hunter,10
2315,Prey,59
2316,Grass,20
2316,Hunter,10
2316,Prey,59
2317,Grass,20
2317,Hunter,10
2317,Prey,59
2318,Grass,20
2318,Hunter,10
2318,Prey,59
2319,Grass,20
2319,Hunter,10
2319,Prey,59
2320,Grass,20
2320,Hunter,10
2320,Prey,60
2321,Grass,20
2321,Hunter,10
2321,Prey,60
2322,Grass,20
2322,Hunter,9
2322,Prey,60
2323,Grass,20
2323,Hunter,9
2323,Prey,60
2324,Grass,20
2324,Hunter,9
2324,Prey,60
2325,Grass,20
2325,Hunter,9
2325,Prey,60
2326,Grass,20
2326,Hunter,9
2326,Prey,60
2327,Grass,20
2327,Hunter,9
2327,Prey,60
2328,Grass,20
2328,Hunter,9
2328,Prey,60
2329,Grass,20
2329,Hunter,9
2329,Prey,60
2330,Grass,20
2330,Hunter,9
2330,Prey,60
2331,Grass,20
2331,Hunter,9
2331,Prey,60
2332,Grass,20
2332,Hunter,9
2332,Prey,60
2333,Grass,20
2333,Hunter,9
2333,Prey,60
2334,Grass,20
2334,Hunter,9
2334,Prey,60
2335,Grass,20
2335,Hunter,9
2335,Prey,60
2336,Grass,20
2336,Hunter,9
2336,Prey,60
2337,Grass,20
2337,Hunter,9
2337,Prey,60
2338,Grass,20
2338,Hunter,9
2338,Prey,60
2339,Grass,20
2339,Hunter,9
2339,Prey,60
2340,Grass,20
2340,Hunter,9
2340,Prey,61
2341,Grass,20
2341,Hunter,9
2341,Prey,61
2342,Grass,20
2342,Hunter,9
2342,Prey,61
2343,Grass,20
2343,Hunter,9
2343,Prey,61
2344,Grass,20
2344,Hunter,9
2344,Prey,61
2345,Grass,20
2345,Hunter,9
2345,Prey,61
2346,Grass,20
2346,Hunter,9
2346,Prey,61
2347,Grass,20
2347,Hunter,9
2347,Prey,61
2348,Grass,20
2348,Hunter,9
2348,Prey,61
2349,Grass,20
2349,Hunter,9
2349,Prey,61
2350,Grass,20
2350,Hunter,9
2350,Prey,61
2351,Grass,20
2351,Hunter,9
2351,Prey,61
2352,Grass,20
2352,Hunter,9
2352,Prey,61
2353,Grass,20
2353,Hunter,9
2353,Prey,61
2354,Grass,20
2354,Hunter,9
2354,Prey,61
2355,Grass,20
2355,Hunter,9
2355,Prey,61
2356,Grass,20
2356,Hunter,9
2356,Prey,61
2357,Grass,20
2357,Hunter,9
2357,Prey,62
2358,Grass,20
2358,Hunter,9
2358,Prey,62
2359,Grass,20
2359,Hunter,9
2359,Prey,62
2360,Grass,20
2360,Hunter,9
2360,Prey,63
2361,Grass,20
2361,Hunter,9
2361,Prey,63
2362,Grass,20
2362,Hunter,9
2362,Prey,63
2363,Grass,20
2363,Hunter,9
2363,Prey,63
2364,Grass,20
2364,Hunter,9
2364,Prey,63
2365,Grass,19
2365,Hunter,9
2365,Prey,64
2366,Grass,19
2366,Hunter,9
2366,Prey,65
2367,Grass,19
2367,Hunter,9
2367,Prey,65
2368,Grass,19
2368,Hunter,9
2368,Prey,65
2369,Grass,19
2369,Hunter,9
2369,Prey,65
2370,Grass,19
2370,Hunter,9
2370,Prey,65
2371,Grass,19
2371,Hunter,9
2371,Prey,65
2372,Grass,19
2372,Hunter,9
2372,Prey,65
2373,Grass,19
2373,Hunter,9
2373,Prey,65
2374,Grass,19
2374,Hunter,9
2374,Prey,65
2375,Grass,19
2375,Hunter,9
2375,Prey,66
2376,Grass,19
2376,Hunter,10
2376,Prey,65
2377,Grass,19
2377,Hunter,10
2377,Prey,65
2378,Grass,19
2378,Hunter,10
2378,Prey,65
2379,Grass,19
2379,Hunter,10
2379,Prey,65
2380,Grass,19
2380,Hunter,10
2380,Prey,65
2381,Grass,19
2381,Hunter,10
2381,Prey,65
2382,Grass,19
2382,Hunter,10
2382,Prey,65
2383,Grass,19
2383,Hunter,10
2383,Prey,65
2384,Grass,19
2384,Hunter,10
2384,Prey,65
2385,Grass,19
2385,Hunter,11
2385,Prey,64
2386,Grass,19
2386,Hunter,11
2386,Prey,64
2387,Grass,19
2387,Hunter,11
2387,Prey,64
2388,Grass,19
2388,Hunter,11
2388,Prey,64
2389,Grass,19
2389,Hunter,11
2389,Prey,64
2390,Grass,19
2390,Hunter,11
2390,Prey,64
2391,Grass,19
2391,Hunter,11
2391,Prey,64
2392,Grass,19
2392,Hunter,11
2392,Prey,64
2393,Grass,19
2393,Hunter,11
2393,Prey,64
2394,Grass,19
2394,Hunter,11
2394,Prey,64
2395,Grass,19
2395,Hunter,11
2395,Prey,64
2396,Grass,19
2396,Hunter,11
2396,Prey,64
2397,Grass,19
2397,Hunter,11
2397,Prey,64
2398,Grass,19
2398,Hunter,11
2398,Prey,64
2399,Grass,19
2399,Hunter,11
2399,Prey,64
2400,Grass,19
2400,Hunter,11
2400,Prey,64
2401,Grass,19
2401,Hunter,11
2401,Prey,64
2402,Grass,19
2402,Hunter,11
2402,Prey,64
2403,Grass,19
2403,Hunter,11
2403,Prey,64
2404,Grass,19
2404,Hunter,11
2404,Prey,64
2405,Grass,19
2405,Hunter,11
2405,Prey,64
2406,Grass,19
2406,Hunter,11
2406,Prey,64
2407,Grass,19
2407,Hunter,11
2407,Prey,64
2408,Grass,19
2408,Hunter,11
2408,Prey,64
2409,Grass,19
2409,Hunter,11
2409,Prey,64
2410,Grass,19
2410,Hunter,11
2410,Prey,64
2411,Grass,19
2411,Hunter,11
2411,Prey,64
2412,Grass,19
2412,Hunter,10
2412,Prey,64
2413,Grass,19
2413,Hunter,10
2413,Prey,64
2414,Grass,19
2414,Hunter,10
2414,Prey,64
2415,Grass,19
2415,Hunter,10
2415,Prey,64
2416,Grass,19
2416,Hunter,10
2416,Prey,64
2417,Grass,19
2417,Hunter,10
2417,Prey,64
2418,Grass,19
2418,Hunter,10
2418,Prey,64
2419,Grass,19
2419,Hunter,10
2419,Prey,64
2420,Grass,19
2420,Hunter,10
2420,Prey,64
2421,Grass,19
2421,Hunter,10
2421,Prey,64
2422,Grass,19
2422,Hunter,10
2422,Prey,64
2423,Grass,19
2423,Hunter,10
2423,Prey,64
2424,Grass,19
2424,Hunter,10
2424,Prey,64
2425,Grass,19
2425,Hunter,10
2425,Prey,64
2426,Grass,19
2426,Hunter,10
2426,Prey,64
2427,Grass,19
2427,Hunter,10
2427,Prey,64
2428,Grass,19
2428,Hunter,10
2428,Prey,64
2429,Grass,19
2429,Hunter,10
2429,Prey,64
2430,Grass,19
2430,Hunter,10
2430,Prey,64
2431,Grass,19
2431,Hunter,10
2431,Prey,64
2432,Grass,19
2432,Hunter,10
2432,Prey,64
2433,Grass,19
2433,Hunter,10
2433,Prey,64
2434,Grass,19
2434,Hunter,10
2434,Prey,64
2435,Grass,19
2435,Hunter,10
2435,Prey,64
2436,Grass,19
2436,Hunter,10
2436,Prey,64
2437,Grass,19
2437,Hunter,10
2437,Prey,64
2438,Grass,19
2438,Hunter,10
2438,Prey,65
2439,Grass,19
2439,Hunter,10
2439,Prey,65
2440,Grass,19
2440,Hunter,10
2440,Prey,65
2441,Grass,19
2441,Hunter,10
2441,Prey,65
2442,Grass,19
2442,Hunter,10
2442,Prey,65
2443,Grass,19
2443,Hunter,10
2443,Prey,65
2444,Grass,19
2444,Hunter,10
2444,Prey,65
2445,Grass,19
2445,Hunter,10
2445,Prey,65
2446,Grass,19
2446,Hunter,10
2446,Prey,65
2447,Grass,19
2447,Hunter,10
2447,Prey,65
2448,Grass,19
2448,Hunter,10
2448,Prey,65
2449,Grass,19
2449,Hunter,10
2449,Prey,65
2450,Grass,19
2450,Hunter,10
2450,Prey,65
2451,Grass,19
2451,Hunter,10
2451,Prey,65
2452,Grass,19
2452,Hunter,10
2452,Prey,65
2453,Grass,19
2453,Hunter,10
2453,Prey,65
2454,Grass,19
2454,Hunter,10
2454,Prey,65
2455,Grass,19
2455,Hunter,10
2455,Prey,65
2456,Grass,19
2456,Hunter,10
2456,Prey,66
2457,Grass,19
2457,Hunter,10
2457,Prey,66
2458,Grass,19
2458,Hunter,10
2458,Prey,67
2459,Grass,19
2459,Hunter,10
2459,Prey,67
2460,Grass,19
2460,Hunter,10
2460,Prey,67
2461,Grass,19
2461,Hunter,10
2461,Prey,67
2462,Grass,19
2462,Hunter,10
2462,Prey,68
2463,Grass,19
2463,Hunter,10
2463,Prey,68
2464,Grass,19
2464,Hunter,10
2464,Prey,68
2465,Grass,19
2465,Hunter,10
2465,Prey,68
2466,Grass,19
2466,Hunter,10
2466,Prey,68
2467,Grass,19
2467,Hunter,10
2467,Prey,68
2468,Grass,19
2468,Hunter,10
2468,Prey,68
2469,Grass,19
2469,Hunter,10
2469,Prey,68
2470,Grass,19
2470,Hunter,10
2470,Prey,68
2471,Grass,19
2471,Hunter,10
2471,Prey,68
2472,Grass,19
2472,Hunter,10
2472,Prey,68
2473,Grass,19
2473,Hunter,10
2473,Prey,68
2474,Grass,19
2474,Hunter,10
2474,Prey,68
2475,Grass,19
2475,Hunter,10
2475,Prey,69
2476,Grass,19
2476,Hunter,10
2476,Prey,69
2477,Grass,19
2477,Hunter,10
2477,Prey,69
2478,Grass,19
2478,Hunter,10
2478,Prey,69
2479,Grass,19
2479,Hunter,10
2479,Prey,69
2480,Grass,19
2480,Hunter,10
2480,Prey,69
2481,Grass,19
2481,Hunter,10
2481,Prey,69
2482,Grass,19
2482,Hunter,10
2482,Prey,69
2483,Grass,19
2483,Hunter,10
2483,Prey,69
2484,Grass,19
2484,Hunter,10
2484,Prey,69
2485,Grass,19
2485,Hunter,10
2485,Prey,69
2486,Grass,19
2486,Hunter,10
2486,Prey,69
2487,Grass,19
2487,Hunter,10
2487,Prey,69
2488,Grass,19
2488,Hunter,10
2488,Prey,69
2489,Grass,19
2489,Hunter,10
2489,Prey,69
2490,Grass,19
2490,Hunter,10
2490,Prey,69
2491,Grass,19
2491,Hunter,10
2491,Prey,69
2492,Grass,19
2492,Hunter,10
2492,Prey,69
2493,Grass,19
2493,Hunter,10
2493,Prey,69
2494,Grass,19
2494,Hunter,10
2494,Prey,69
2495,Grass,19
2495,Hunter,10
2495,Prey,69
2496,Grass,19
2496,Hunter,10
2496,Prey,69
2497,Grass,19
2497,Hunter,10
2497,Prey,69
2498,Grass,19
2498,Hunter,10
2498,Prey,69
2499,Grass,19
2499,Hunter,10
2499,Prey,69
2500,Grass,19
2500,Hunter,10
2500,Prey,69
2501,Grass,19
2501,Hunter,10
2501,Prey,69
2502,Grass,19
2502,Hunter,10
2502,Prey,69
2503,Grass,19
2503,Hunter,10
2503,Prey,69
2504,Grass,19
2504,Hunter,10
2504,Prey,69
2505,Grass,19
2505,Hunter,10
2505,Prey,69
2506,Grass,19
2506,Hunter,10
2506,Prey,69
2507,Grass,19
2507,Hunter,10
2507,Prey,69
2508,Grass,19
2508,Hunter,10
2508,Prey,69
2509,Grass,19
2509,Hunter,10
2509,Prey,69
2510,Grass,19
2510,Hunter,10
2510,Prey,70
2511,Grass,19
2511,Hunter,10
2511,Prey,71
2512,Grass,19
2512,Hunter,10
2512,Prey,71
2513,Grass,19
2513,Hunter,10
2513,Prey,71
2514,Grass,19
2514,Hunter,10
2514,Prey,71
2515,Grass,19
2515,Hunter,10
2515,Prey,71
2516,Grass,19
2516,Hunter,11
2516,Prey,70
2517,Grass,19
2517,Hunter,11
2517,Prey,70
2518,Grass,19
2518,Hunter,11
2518,Prey,71
2519,Grass,19
2519,Hunter,11
2519,Prey,71
2520,Grass,19
2520,Hunter,11
2520,Prey,71
2521,Grass,19
2521,Hunter,11
2521,Prey,71
2522,Grass,19
2522,Hunter,11
2522,Prey,71
2523,Grass,18
2523,Hunter,11
2523,Prey,72
2524,Grass,17
2524,Hunter,11
2524,Prey,74
2525,Grass,17
2525,Hunter,11
2525,Prey,74
2526,Grass,17
2526,Hunter,11
2526,Prey,74
2527,Grass,17
2527,Hunter,11
2527,Prey,74
2528,Grass,17
2528,Hunter,11
2528,Prey,74
2529,Grass,17
2529,Hunter,11
2529,Prey,74
2530,Grass,17
2530,Hunter,11
2530,Prey,74
2531,Grass,17
2531,Hunter,11
2531,Prey,74
2532,Grass,17
2532,Hunter,11
2532,Prey,74
2533,Grass,17
2533,Hunter,11
2533,Prey,74
2534,Grass,17
2534,Hunter,11
2534,Prey,74
2535,Grass,17
2535,Hunter,11
2535,Prey,74
2536,Grass,17
2536,Hunter,11
2536,Prey,74
2537,Grass,17
2537,Hunter,11
2537,Prey,74
2538,Grass,17
2538,Hunter,11
2538,Prey,74
2539,Grass,17
2539,Hunter,11
2539,Prey,74
2540,Grass,17
2540,Hunter,11
2540,Prey,74
2541,Grass,17
2541,Hunter,11
2541,Prey,74
2542,Grass,17
2542,Hunter,11
2542,Prey,74
2543,Grass,17
2543,Hunter,11
2543,Prey,74
2544,Grass,17
2544,Hunter,11
2544,Prey,74
2545,Grass,17
2545,Hunter,11
2545,Prey,74
2546,Grass,17
2546,Hunter,11
2546,Prey,74
2547,Grass,17
2547,Hunter,11
2547,Prey,74
2548,Grass,17
2548,Hunter,11
2548,Prey,74
2549,Grass,17
2549,Hunter,11
2549,Prey,74
2550,Grass,17
2550,Hunter,11
2550,Prey,74
2551,Grass,17
2551,Hunter,11
2551,Prey,74
2552,Grass,17
2552,Hunter,11
2552,Prey,74
2553,Grass,17
2553,Hunter,11
2553,Prey,74
2554,Grass,17
2554,Hunter,11
2554,Prey,74
2555,Grass,17
2555,Hunter,11
2555,Prey,75
2556,Grass,17
2556,Hunter,11
2556,Prey,76
2557,Grass,17
2557,Hunter,11
2557,Prey,76
2558,Grass,17
2558,Hunter,11
2558,Prey,76
2559,Grass,17
2559,Hunter,11
2559,Prey,76
2560,Grass,17
2560,Hunter,11
2560,Prey,76
2561,Grass,17
2561,Hunter,11
2561,Prey,76
2562,Grass,17
2562,Hunter,11
2562,Prey,76
2563,Grass,17
2563,Hunter,11
2563,Prey,76
2564,Grass,17
2564,Hunter,11
2564,Prey,76
2565,Grass,17
2565,Hunter,11
2565,Prey,76
2566,Grass,17
2566,Hunter,11
2566,Prey,76
2567,Grass,17
2567,Hunter,11
2567,Prey,76
2568,Grass,17
2568,Hunter,11
2568,Prey,76
2569,Grass,17
2569,Hunter,11
2569,Prey,76
2570,Grass,17
2570,Hunter,11
2570,Prey,76
2571,Grass,17
2571,Hunter,11
2571,Prey,76
2572,Grass,17
2572,Hunter,11
2572,Prey,76
2573,Grass,17
2573,Hunter,11
2573,Prey,76
2574,Grass,17
2574,Hunter,11
2574,Prey,76
2575,Grass,17
2575,Hunter,11
2575,Prey,76
2576,Grass,17
2576,Hunter,11
2576,Prey,76
2577,Grass,17
2577,Hunter,11
2577,Prey,76
2578,Grass,17
2578,Hunter,11
2578,Prey,76
2579,Grass,17
2579,Hunter,11
2579,Prey,76
2580,Grass,17
2580,Hunter,11
2580,Prey,76
2581,Grass,17
2581,Hunter,11
2581,Prey,75
2582,Grass,17
2582,Hunter,11
2582,Prey,75
2583,Grass,17
2583,Hunter,11
2583,Prey,75
2584,Grass,17
2584,Hunter,11
2584,Prey,75
2585,Grass,17
2585,Hunter,11
2585,Prey,75
2586,Grass,17
2586,Hunter,11
2586,Prey,75
2587,Grass,17
2587,Hunter,11
2587,Prey,75
2588,Grass,17
2588,Hunter,11
2588,Prey,75
2589,Grass,17
2589,Hunter,11
2589,Prey,75
2590,Grass,17
2590,Hunter,11
2590,Prey,75
2591,Grass,17
2591,Hunter,11
2591,Prey,75
2592,Grass,17
2592,Hunter,11
2592,Prey,74
2593,Grass,17
2593,Hunter,11
2593,Prey,74
2594,Grass,17
2594,Hunter,11
2594,Prey,74
2595,Grass,17
2595,Hunter,11
2595,Prey,74
2596,Grass,17
2596,Hunter,11
2596,Prey,75
2597,Grass,17
2597,Hunter,11
2597,Prey,75
2598,Grass,17
2598,Hunter,11
2598,Prey,75
2599,Grass,17
2599,Hunter,11
2599,Prey,75
2600,Grass,17
2600,Hunter,11
2600,Prey,75
2601,Grass,17
2601,Hunter,11
2601,Prey,75
2602,Grass,17
2602,Hunter,11
2602,Prey,75
2603,Grass,17
2603,Hunter,11
2603,Prey,75
2604,Grass,16
2604,Hunter,11
2604,Prey,76
